DatTime,MediaTime,LonAccel,LatAccel,Throttle,Brake,Gear,Heading,HeadwayDistance,HeadwayTime,Lane,LaneOffset,RoadOffset,Steer,Velocity,XPos,YPos,LeadVehPosX,LeadVehPosY,FollowCarBrakingStatus
196.82299999999998,197.433136,-0.0021445,6.35e-05,6.690693,0.0,3,359.9001115,10000.0,498.021121,1.0,-0.504006,1.295994,0.000343,20.0794105,1537.4645385,1.295994,2.30297,965.311264,0.0
196.85649999999998,197.466469,-0.0018900000000000002,6.4e-05,6.690693,0.0,3,359.900618,10000.0,498.074158,1.0,-0.5050145,1.2949855,0.000325,20.077274000000003,1538.13385,1.2949855,2.30297,965.311264,0.0
196.8895,197.499802,-0.0013995000000000001,5.25e-05,6.690693,0.0,3,359.9019145,10000.0,498.1271825,1.0,-0.5060294999999999,1.2939705,0.0002855,20.075136999999998,1538.8030395,1.2939705,2.30297,965.311264,0.0
196.923,197.533136,-0.0008669999999999999,3.05e-05,6.690693,0.0,3,359.9037855,10000.0,498.18019449999997,1.0,-0.5070505000000001,1.2929495,0.00027249999999999996,20.073000999999998,1539.472229,1.2929495,2.30297,965.311264,0.0
196.9565,197.566469,-0.000547,1.1e-05,6.690693,0.0,3,359.905449,10000.0,498.219937,1.0,-0.507818,1.292182,0.000262,20.0714,1539.973999,1.292182,2.30297,965.311264,0.0
196.9895,197.599802,-0.0002555,-2.3e-05,6.690693,0.0,3,359.908581,10000.0,498.286158,1.0,-0.5090945,1.2909055,0.000243,20.068732,1540.8103025,1.2909055,2.30297,965.311264,0.0
197.0235,197.633136,-0.0001935,-4.2000000000000004e-05,6.690693,0.0,3,359.9112535,10000.0,498.339109,1.0,-0.5101095,1.2898905,0.0002265,20.0666,1541.479187,1.2898905,2.30297,965.311264,0.0
197.0565,197.666469,-0.00022899999999999998,-5.25e-05,6.690693,0.0,3,359.91397900000004,10000.0,498.391977,1.0,-0.5111140000000001,1.288886,0.00020899999999999998,20.064469000000003,1542.1480105,1.288886,2.30297,965.311264,0.0
197.09,197.699802,-0.0003015,-5.25e-05,6.690693,0.0,3,359.91668300000003,10000.0,498.4448555,1.0,-0.512106,1.287894,0.00019099999999999998,20.062341,1542.8168335,1.287894,2.30297,965.311264,0.0
197.123,197.733136,-0.000363,-4.45e-05,6.690693,0.0,3,359.91930549999995,10000.0,498.497651,1.0,-0.513083,1.2869169999999999,0.0001725,20.060214000000002,1543.4855345,1.2869169999999999,2.30297,965.311264,0.0
197.1565,197.766469,-0.0003835,-3.1e-05,6.815851,0.0,3,359.9218015,10000.0,498.5503865,1.0,-0.514043,1.285957,0.0001555,20.058092000000002,1544.1541750000001,1.285957,2.30297,965.311264,0.0
197.19,197.799802,-0.00035150000000000003,1.4999999999999992e-06,6.815851,0.0,3,359.9241385,10000.0,498.601924,1.0,-0.5149865,1.2850135,0.0001385,20.0560175,1544.8227539999998,1.2850135,2.30297,965.311264,0.0
197.223,197.833135,-0.00027550000000000003,4.95e-05,6.815851,0.0,3,359.9262955,10000.0,498.65131399999996,1.0,-0.515911,1.284089,0.000123,20.0540305,1545.491211,1.284089,2.30297,965.311264,0.0
197.25650000000002,197.866469,-0.000203,7.9e-05,6.690693,0.0,3,359.927792,10000.0,498.687764,1.0,-0.516593,1.283407,0.000112,20.052565,1545.992554,1.283407,2.30297,965.311264,0.0
197.29000000000002,197.899802,-6.649999999999999e-05,8.099999999999999e-05,6.690693,0.0,3,359.93002249999995,10000.0,498.750005,1.0,-0.517705,1.282295,9.3e-05,20.050060000000002,1546.8280639999998,1.282295,2.30297,965.311264,0.0
197.3235,197.933135,4.3e-05,4.9e-05,6.690693,0.0,3,359.93158600000004,10000.0,498.802509,1.0,-0.5185755000000001,1.2814245,7.85e-05,20.04795,1547.496338,1.2814245,2.30297,965.311264,0.0
197.3565,197.966469,0.0001395,1.95e-05,6.690693,0.0,3,359.932951,10000.0,498.8557125,1.0,-0.5194285000000001,1.2805715,6.549999999999999e-05,20.045811999999998,1548.164612,1.2805715,2.30297,965.311264,0.0
197.39,197.999802,0.000214,3e-06,6.690693,0.0,3,359.934125,10000.0,498.9085475,1.0,-0.5202655,1.2797345,5.55e-05,20.043688500000002,1548.8327024999999,1.2797345,2.30297,965.311264,0.0
197.4235,198.033135,0.000273,-7.000000000000001e-06,6.690693,0.0,3,359.935119,10000.0,498.96099,1.0,-0.5210874999999999,1.2789125000000001,4.7000000000000004e-05,20.0415815,1549.5008545,1.2789125000000001,2.30297,965.311264,0.0
197.4565,198.066469,0.0003065,-1.55e-05,6.690693,0.0,3,359.93595000000005,10000.0,499.01342,1.0,-0.5218955000000001,1.2781045,6.25e-05,20.0394745,1550.168823,1.2781045,2.30297,965.311264,0.0
197.49,198.099802,0.0002915,-2.3500000000000002e-05,6.690693,0.0,3,359.93665599999997,10000.0,499.06593150000003,1.0,-0.5226895,1.2773105,5.5e-05,20.037366,1550.836792,1.2773105,2.30297,965.311264,0.0
197.52300000000002,198.133135,0.0002795,-2.9e-05,6.690693,0.0,3,359.93726849999996,10000.0,499.11845500000004,1.0,-0.523471,1.276529,4.85e-05,20.0352575,1551.5047,1.276529,2.30297,965.311264,0.0
197.5565,198.166469,0.000277,-3.3e-05,6.690693,0.0,3,359.93780100000004,10000.0,499.17091800000003,1.0,-0.5242405,1.2757595,4.4e-05,20.0331515,1552.1724855,1.2757595,2.30297,965.311264,0.0
197.59,198.199802,0.0002745,-3.45e-05,6.690693,0.0,3,359.9382645,10000.0,499.223344,1.0,-0.5249995000000001,1.2750005,4.05e-05,20.031046500000002,1552.840271,1.2750005,2.30297,965.311264,0.0
197.623,198.233135,0.000264,-3.45e-05,6.690693,0.0,3,359.9386685,10000.0,499.275758,1.0,-0.5257495,1.2742505,3.85e-05,20.028943499999997,1553.5078735000002,1.2742505,2.30297,965.311264,0.0
197.656,198.266468,0.000243,-3.2500000000000004e-05,6.690693,0.0,3,359.93902449999996,10000.0,499.3281585,1.0,-0.5264905,1.2735095,3.65e-05,20.026841500000003,1554.175476,1.2735095,2.30297,965.311264,0.0
197.69,198.299802,0.000212,-2.9e-05,6.690693,0.0,3,359.939342,10000.0,499.3805465,1.0,-0.5272245,1.2727755,3.5499999999999996e-05,20.0247405,1554.8430174999999,1.2727755,2.30297,965.311264,0.0
197.7225,198.333135,0.000174,-2.45e-05,6.690693,0.0,3,359.93963,10000.0,499.4328745,1.0,-0.5279510000000001,1.272049,3.5e-05,20.0226425,1555.510498,1.272049,2.30297,965.311264,0.0
197.75650000000002,198.366468,0.000144,-2.1e-05,6.690693,0.0,3,359.939833,10000.0,499.472127,1.0,-0.528492,1.271508,3.5e-05,20.021069,1556.010986,1.271508,2.30297,965.311264,0.0
197.7895,198.399802,7.9e-05,-1.35e-05,6.690693,0.0,3,359.9401565,10000.0,499.537515,1.0,-0.529387,1.270613,5.9e-05,20.0184475,1556.845154,1.270613,2.30297,965.311264,0.0
197.8235,198.433135,1.0000000000000006e-06,-8.5e-06,6.690693,0.0,3,359.94043550000004,10000.0,499.5897565,1.0,-0.5300955,1.2699045,5.9e-05,20.0163525,1557.5123899999999,1.2699045,2.30297,965.311264,0.0
197.856,198.466468,-4.4999999999999996e-05,-3e-06,6.690693,0.0,3,359.940752,10000.0,499.64198550000003,1.0,-0.530798,1.269202,5.9e-05,20.0142605,1558.1796265,1.269202,2.30297,965.311264,0.0
197.8895,198.499801,-5.4e-05,2e-06,6.690693,0.0,3,359.941013,10000.0,499.681152,1.0,-0.531321,1.268679,5.9e-05,20.012691,1558.679932,1.268679,2.30297,965.311264,0.0
197.9235,198.533135,-3.55e-05,9.5e-06,6.690693,0.0,3,359.9414955,10000.0,499.746404,1.0,-0.532186,1.267814,6e-05,20.0100785,1559.513794,1.267814,2.30297,965.311264,0.0
197.9565,198.566468,-1.35e-05,1.4e-05,6.690693,0.0,3,359.941923,10000.0,499.799404,1.0,-0.532883,1.267117,6.1e-05,20.0079565,1560.191101,1.267117,2.30297,965.311264,0.0
197.99,198.599801,-1e-06,1.7e-05,6.690693,0.0,3,359.942249,10000.0,499.83769,1.0,-0.533383,1.266617,6.1e-05,20.006424,1560.680908,1.266617,2.30297,965.311264,0.0
198.0235,198.633135,6e-06,1.95e-05,6.690693,0.0,3,359.9428385,10000.0,499.902816,1.0,-0.5342285,1.2657715,6.2e-05,20.0038175,1561.5144650000002,1.2657715,2.30297,965.311264,0.0
198.05599999999998,198.666468,3e-06,1.55e-05,6.231772,0.0,3,359.9433345,10000.0,499.95506250000005,1.0,-0.534899,1.265101,6.3e-05,20.001727000000002,1562.1812129999998,1.265101,2.30297,965.311264,0.0
198.09,198.699801,-4.9999999999999996e-06,-4.7999999999999994e-05,6.231772,0.0,3,359.943849,10000.0,500.0113255,1.0,-0.5355635000000001,1.2644365,6.35e-05,19.9994765,1562.8479,1.2644365,2.30297,965.311264,0.0
198.1225,198.733135,-1.3000000000000001e-05,-0.00017250000000000002,6.231772,0.0,3,359.94437849999997,10000.0,500.07516150000004,1.0,-0.5362225,1.2637775,6.4e-05,19.9969235,1563.514526,1.2637775,2.30297,965.311264,0.0
198.1565,198.766468,-2.2e-05,-0.00027499999999999996,6.148331,0.0,3,359.9449205,10000.0,500.1421865,1.0,-0.5368755000000001,1.2631245,6.4e-05,19.9942425,1564.18103,1.2631245,2.30297,965.311264,0.0
198.1895,198.799801,-2.95e-05,-0.000335,6.148331,0.0,3,359.945472,10000.0,500.209038,1.0,-0.537523,1.262477,6.5e-05,19.991569499999997,1564.847473,1.262477,2.30297,965.311264,0.0
198.2225,198.833134,-3.4e-05,-0.000373,6.148331,0.0,3,359.946032,10000.0,500.276075,1.0,-0.5381644999999999,1.2618355,6.5e-05,19.9888905,1565.513855,1.2618355,2.30297,965.311264,0.0
198.257,198.866468,-3.5e-05,-0.000392,6.148331,0.0,3,359.9465985,10000.0,500.3435115,1.0,-0.5388,1.2612,6.5e-05,19.9861955,1566.1801150000001,1.2612,2.30297,965.311264,0.0
198.2895,198.899801,-3.2000000000000005e-05,-0.00039,6.148331,0.0,3,359.94717,10000.0,500.411038,1.0,-0.5394295,1.2605705,6.5e-05,19.9834975,1566.8462525,1.2605705,2.30297,965.311264,0.0
198.32299999999998,198.933134,-2.7499999999999998e-05,-0.000368,6.148331,0.0,3,359.947744,10000.0,500.4784635,1.0,-0.540052,1.259948,6.5e-05,19.9808055,1567.5123290000001,1.259948,2.30297,965.311264,0.0
198.356,198.966468,-2.65e-05,-0.00033,6.148331,0.0,3,359.94832199999996,10000.0,500.54578749999996,1.0,-0.5406685,1.2593315,7.649999999999999e-05,19.978116,1568.178345,1.2593315,2.30297,965.311264,0.0
198.39,198.999801,-7.75e-05,-0.000281,6.148331,0.0,3,359.9489095,10000.0,500.6120545,1.0,-0.5412685,1.2587315000000001,0.00012200000000000001,19.9754715,1568.833801,1.2587315000000001,2.30297,965.311264,0.0
198.423,199.033134,-0.000176,-0.000235,6.148331,0.0,3,359.949434,10000.0,500.665644,1.0,-0.541748,1.258252,0.000179,19.973331,1569.36438,1.258252,2.30297,965.311264,0.0
198.45600000000002,199.066468,-0.000358,-0.000171,6.148331,0.0,3,359.950207,10000.0,500.730866,1.0,-0.542321,1.257679,0.000222,19.97073,1570.009277,1.257679,2.30297,965.311264,0.0
198.49,199.099801,-0.000606,-7.7e-05,6.148331,0.0,3,359.951558,10000.0,500.8148825,1.0,-0.5430375000000001,1.2569625000000002,0.000285,19.967377499999998,1570.8413085,1.2569625000000002,2.30297,965.311264,0.0
198.523,199.133134,-0.000685,-1.5e-06,6.148331,0.0,3,359.95300050000003,10000.0,500.88318200000003,1.0,-0.5436004999999999,1.2563995000000001,0.00028799999999999995,19.9646545,1571.517273,1.2563995000000001,2.30297,965.311264,0.0
198.5565,199.166468,-0.000656,4.8e-05,6.148331,0.0,3,359.954235,10000.0,500.932522,1.0,-0.543996,1.256004,0.000294,19.962688,1572.005981,1.256004,2.30297,965.311264,0.0
198.59,199.199801,-0.0004615,0.0001115,6.148331,0.0,3,359.95669699999996,10000.0,501.01646200000005,1.0,-0.544644,1.255356,0.000284,19.959342,1572.8377075,1.255356,2.30297,965.311264,0.0
198.6225,199.233134,-0.0002585,0.0001455,6.148331,0.0,3,359.9589375,10000.0,501.0846495,1.0,-0.5451490000000001,1.254851,0.00027749999999999997,19.956626,1573.513367,1.254851,2.30297,965.311264,0.0
198.65699999999998,199.266467,-9.949999999999999e-05,0.0001605,6.148331,0.0,3,359.9613365,10000.0,501.1528315,1.0,-0.5456335,1.2543665000000002,0.00027150000000000004,19.9539105,1574.188965,1.2543665000000002,2.30297,965.311264,0.0
198.6895,199.299801,-1.45e-05,0.00015999999999999999,6.148331,0.0,3,359.9637235,10000.0,501.2178455,1.0,-0.5460754999999999,1.2539245,0.0002655,19.9513225,1574.833252,1.2539245,2.30297,965.311264,0.0
198.723,199.333134,8.5e-06,0.0001495,6.148331,0.0,3,359.96628899999996,10000.0,501.28594350000003,1.0,-0.5465169999999999,1.2534830000000001,0.0002585,19.948612500000003,1575.5086059999999,1.2534830000000001,2.30297,965.311264,0.0
198.7565,199.366467,-1.6499999999999998e-05,0.00013299999999999998,6.148331,0.0,3,359.9687635,10000.0,501.350872,1.0,-0.546916,1.2530839999999999,0.0002525,19.9460285,1576.152771,1.2530839999999999,2.30297,965.311264,0.0
198.79000000000002,199.399801,-6.25e-05,0.0001115,6.148331,0.0,3,359.971359,10000.0,501.41893500000003,1.0,-0.54731,1.2526899999999999,0.0002465,19.9433215,1576.827942,1.2526899999999999,2.30297,965.311264,0.0
198.8225,199.433134,-0.0001055,8.950000000000001e-05,6.148331,0.0,3,359.973973,10000.0,501.487999,1.0,-0.547685,1.2523149999999998,0.00023950000000000002,19.9405745,1577.513489,1.2523149999999998,2.30297,965.311264,0.0
198.857,199.466467,-0.000127,6.95e-05,6.148331,0.0,3,359.9764315,10000.0,501.553892,1.0,-0.5480175,1.2519825,0.00023349999999999998,19.937955000000002,1578.1677245,1.2519825,2.30297,965.311264,0.0
198.8895,199.4998,-0.000126,5.05e-05,6.148331,0.0,3,359.9789195,10000.0,501.62179349999997,1.0,-0.5483355,1.2516645,0.000228,19.935254,1578.8426515,1.2516645,2.30297,965.311264,0.0
198.923,199.533134,-0.000106,3.35e-05,6.148331,0.0,3,359.98123699999996,10000.0,501.686593,1.0,-0.5486139999999999,1.251386,0.0002225,19.932679,1579.4863894999999,1.251386,2.30297,965.311264,0.0
198.95600000000002,199.566467,-7.1e-05,1.7e-05,6.148331,0.0,3,359.98356850000005,10000.0,501.7534505,1.0,-0.5488770000000001,1.251123,0.0002175,19.930023,1580.150818,1.251123,2.30297,965.311264,0.0
198.99,199.5998,-2.9500000000000002e-05,2.5e-06,6.148331,0.0,3,359.985834,10000.0,501.820301,1.0,-0.5491145,1.2508854999999999,0.00021250000000000002,19.927368,1580.8150635,1.2508854999999999,2.30297,965.311264,0.0
199.023,199.633134,1.2e-05,-1.1e-05,6.148331,0.0,3,359.98806850000005,10000.0,501.88817900000004,1.0,-0.5493295,1.2506705,0.00020800000000000001,19.924673,1581.489624,1.2506705,2.30297,965.311264,0.0
199.0565,199.666467,4.9999999999999996e-05,-2.2e-05,6.148331,0.0,3,359.990235,10000.0,501.956003,1.0,-0.5495194999999999,1.2504805,0.000204,19.921981,1582.1641845,1.2504805,2.30297,965.311264,0.0
199.09,199.6998,8.3e-05,-2.95e-05,6.148331,0.0,3,359.99224200000003,10000.0,502.020673,1.0,-0.5496765,1.2503235,0.0002005,19.919414500000002,1582.807373,1.2503235,2.30297,965.311264,0.0
199.123,199.733134,0.0001095,-3.35e-05,6.148331,0.0,3,359.9942555,10000.0,502.0874025,1.0,-0.5498145,1.2501855,0.00019749999999999998,19.916767,1583.4713745,1.2501855,2.30297,965.311264,0.0
199.156,199.766467,0.00012649999999999998,-3.5e-05,6.148331,0.0,3,359.996246,10000.0,502.15516,1.0,-0.5499295,1.2500705,0.0001945,19.91408,1584.1455685,1.2500705,2.30297,965.311264,0.0
199.1905,199.7998,0.000132,-3.35e-05,6.148331,0.0,3,359.998155,10000.0,502.22182999999995,1.0,-0.550019,1.249981,0.00019250000000000002,19.911436000000002,1584.8093265,1.249981,2.30297,965.311264,0.0
199.2225,199.833134,0.0001315,-3.2500000000000004e-05,6.148331,0.0,3,359.99897699999997,10000.0,502.25100899999995,1.0,-0.5500514999999999,1.2499485,0.0001915,19.910279000000003,1585.0996705,1.2499485,2.30297,965.311264,0.0
199.256,199.866467,0.00013,-3.1e-05,6.148331,0.0,3,359.999705,10000.0,502.277064,1.0,-0.550077,1.249923,0.000191,19.909246,1585.358887,1.249923,2.30297,965.311264,0.0
199.29000000000002,199.8998,0.000118,-2.6000000000000002e-05,6.148331,0.0,3,0.001934,10000.0,502.35825450000004,1.0,-0.550131,1.249869,0.0001895,19.906029,1586.1677245,1.249869,2.30297,965.311264,0.0
199.3225,199.933133,0.000103,-2.05e-05,6.148331,0.0,3,0.0037279999999999995,10000.0,502.424857,1.0,-0.5501510000000001,1.249849,0.000188,19.90339,1586.8311764999999,1.249849,2.30297,965.311264,0.0
199.3565,199.966467,8.65e-05,-1.4e-05,6.148331,0.0,3,0.0055235,10000.0,502.4924895,1.0,-0.5501484999999999,1.2498515000000001,0.000176,19.900711,1587.5049435,1.2498515000000001,2.30297,965.311264,0.0
199.3895,199.9998,0.000105,-7.5e-06,6.148331,0.0,3,0.007235,10000.0,502.557972,1.0,-0.5501245,1.2498755,0.000129,19.898118,1588.1578975,1.2498755,2.30297,965.311264,0.0
199.423,200.033133,0.000277,1.5e-06,6.148331,0.0,3,0.0088845,10000.0,502.62453100000005,1.0,-0.550082,1.249918,2.4999999999999998e-06,19.895483,1588.821167,1.249918,2.30297,965.311264,0.0
199.4565,200.066467,0.0006885000000000001,1.45e-05,6.148331,0.0,3,0.0102925,10000.0,502.69212100000004,1.0,-0.5500259999999999,1.249974,-0.000192,19.892808,1589.4946285,1.249974,2.30297,965.311264,0.0
199.4905,200.0998,0.001287,3.3e-05,6.148331,0.0,3,0.011134,10000.0,502.75743850000003,1.0,-0.549968,1.250032,-0.000392,19.890223499999998,1590.1473385,1.250032,2.30297,965.311264,0.0
199.5225,200.133133,0.0019275,5.55e-05,6.148331,0.0,3,0.011165000000000001,10000.0,502.8248705,1.0,-0.549917,1.250083,-0.0005585,19.887556,1590.8206785,1.250083,2.30297,965.311264,0.0
199.5565,200.166467,0.0023335,7.8e-05,6.148331,0.0,3,0.010105,10000.0,502.8922725,1.0,-0.5498835,1.2501164999999999,-0.0006590000000000001,19.8848905,1591.4938355,1.2501164999999999,2.30297,965.311264,0.0
199.5895,200.1998,0.0023595,9.2e-05,6.148331,0.0,3,0.007979,10000.0,502.95757,1.0,-0.5498734999999999,1.2501265,-0.0006875,19.882309,1592.1463015,1.2501265,2.30297,965.311264,0.0
199.623,200.233133,0.0020325,9.449999999999999e-05,6.148331,0.0,3,0.0048165,10000.0,503.02286000000004,1.0,-0.5498890000000001,1.250111,-0.0006815,19.879728,1592.798706,1.250111,2.30297,965.311264,0.0
199.6565,200.266466,0.001482,8.15e-05,6.148331,0.0,3,180.00064500000002,10000.0,503.09019450000005,1.0,-0.5499325,1.2500675,-0.0006644999999999999,19.877067500000003,1593.4716795,1.2500675,2.30297,965.311264,0.0
199.6905,200.2998,0.0009365,5.75e-05,6.148331,0.0,3,359.995806,10000.0,503.156581,1.0,-0.550006,1.249994,-0.0006735,19.874447,1594.1342165,1.249994,2.30297,965.311264,0.0
199.7225,200.333133,0.000563,2.8000000000000003e-05,6.148331,0.0,3,359.99041450000004,10000.0,503.2228655,1.0,-0.550114,1.249886,-0.0007055,19.871828999999998,1594.7965695,1.249886,2.30297,965.311264,0.0
199.756,200.366466,0.00046,4.999999999999999e-07,6.148331,0.0,3,359.984566,10000.0,503.28919,1.0,-0.550263,1.249737,-0.0007725,19.869210000000002,1595.4589234999999,1.249737,2.30297,965.311264,0.0
199.79000000000002,200.3998,0.000665,-1.8e-05,6.148331,0.0,3,359.97837300000003,10000.0,503.3543975,1.0,-0.5504585,1.2495414999999999,-0.0008955,19.866636,1596.110901,1.2495414999999999,2.30297,965.311264,0.0
199.8225,200.433133,0.0012055,-2.2e-05,6.148331,0.0,3,359.97133599999995,10000.0,503.422691,1.0,-0.5507255,1.2492744999999998,-0.001106,19.863941500000003,1596.7937015,1.2492744999999998,2.30297,965.311264,0.0
199.8565,200.466466,0.0019765,-1.1e-05,6.148331,0.0,3,359.964003,10000.0,503.48681999999997,1.0,-0.551049,1.248951,-0.0013585,19.861412,1597.4351805000001,1.248951,2.30297,965.311264,0.0
199.89,200.499799,0.0028775,1.45e-05,6.148331,0.0,3,359.95540000000005,10000.0,503.5529975,1.0,-0.5514735,1.2485265,-0.001611,19.8588035,1598.0971679999998,1.2485265,2.30297,965.311264,0.0
199.923,200.533133,0.003627,4.5499999999999995e-05,6.148331,0.0,3,359.9458015,10000.0,503.61711149999996,1.0,-0.5519860000000001,1.248014,-0.0018205,19.8562795,1598.7384035,1.248014,2.30297,965.311264,0.0
199.9565,200.566466,0.004004499999999999,7.25e-05,6.148331,0.0,3,359.9356685,10000.0,503.67601649999995,1.0,-0.552559,1.247441,-0.0019225,19.853960999999998,1599.3278805,1.247441,2.30297,965.311264,0.0
199.99,200.599799,0.0038955,9.25e-05,6.148331,0.0,3,359.92298900000003,10000.0,503.7410815,1.0,-0.553315,1.246685,-0.0019205,19.8514015,1599.979248,1.246685,2.30297,965.311264,0.0
200.0225,200.633133,0.0031555000000000003,9.2e-05,6.148331,0.0,3,359.90826000000004,10000.0,503.809214,1.0,-0.5542465000000001,1.2457535,-0.0018479999999999998,19.8487225,1600.661621,1.2457535,2.30297,965.311264,0.0
200.0565,200.666466,0.002086,6.95e-05,6.148331,0.0,3,359.8929035,10000.0,503.87528199999997,1.0,-0.555289,1.244711,-0.0017850000000000001,19.8461265,1601.323181,1.244711,2.30297,965.311264,0.0
200.08999999999997,200.699799,0.001046,2.85e-05,6.148331,0.0,3,359.876857,10000.0,503.94136749999996,1.0,-0.5564709999999999,1.243529,-0.001728,19.8435305,1601.98468,1.243529,2.30297,965.311264,0.0
200.1235,200.733133,0.000271,-2.05e-05,6.148331,0.0,3,359.8604345,10000.0,504.007495,1.0,-0.5577975,1.2422024999999999,-0.001674,19.8409355,1602.646057,1.2422024999999999,2.30297,965.311264,0.0
200.1565,200.766466,-0.00015450000000000001,-6.25e-05,6.148331,0.0,3,359.843893,10000.0,504.073688,1.0,-0.559274,1.240726,-0.0016225,19.8383395,1603.307434,1.240726,2.30297,965.311264,0.0
200.19,200.799799,-0.00026199999999999997,-8.5e-05,6.148331,0.0,3,359.8276935,10000.0,504.138832,1.0,-0.5608785000000001,1.2391215,-0.001527,19.8357855,1603.958313,1.2391215,2.30297,965.311264,0.0
200.2225,200.833133,-0.00029350000000000003,-8.65e-05,6.148331,0.0,3,359.8112685,10000.0,504.20615,1.0,-0.562692,1.237308,-0.001352,19.833150500000002,1604.6297610000001,1.237308,2.30297,965.311264,0.0
200.2565,200.866466,-0.0004965,-7.4e-05,6.148331,0.0,3,359.795664,10000.0,504.2723225,1.0,-0.5646329999999999,1.235367,-0.0010875,19.8305595,1605.2908935,1.235367,2.30297,965.311264,0.0
200.29000000000002,200.899799,-0.0010145,-5.55e-05,6.148331,0.0,3,359.78121350000004,10000.0,504.33749350000005,1.0,-0.566684,1.2333159999999999,-0.000763,19.8280105,1605.9415285,1.2333159999999999,2.30297,965.311264,0.0
200.32299999999998,200.933132,-0.001901,-2.65e-05,6.148331,0.0,3,359.76774850000004,10000.0,504.4046465,1.0,-0.568932,1.231068,-0.0003815,19.8253825,1606.612732,1.231068,2.30297,965.311264,0.0
200.3565,200.966466,-0.002921,1.15e-05,6.148331,0.0,3,359.75656749999996,10000.0,504.4696335,1.0,-0.5712205,1.2287795,-7.55e-05,19.8228375,1607.2631835,1.2287795,2.30297,965.311264,0.0
200.39,200.999799,-0.0037875,5.4e-05,6.148331,0.0,3,359.74731399999996,10000.0,504.536701,1.0,-0.5736760000000001,1.226324,0.000133,19.8202135,1607.9342040000001,1.226324,2.30297,965.311264,0.0
200.4225,201.033132,-0.004036,7.999999999999999e-05,6.148331,0.0,3,359.742293,10000.0,504.586207,1.0,-0.5755509999999999,1.224449,0.0001855,19.8182755,1608.4296875,1.224449,2.30297,965.311264,0.0
200.457,201.066466,-0.003822,0.0001065,6.148331,0.0,3,359.7361695,10000.0,504.66877450000004,1.0,-0.5787505,1.2212494999999999,0.00018800000000000002,19.8150455,1609.255432,1.2212494999999999,2.30297,965.311264,0.0
200.49,201.099799,-0.0030745,0.0001015,6.231772,0.0,3,359.7335915,10000.0,504.73485,1.0,-0.5813955,1.2186045,0.000176,19.812461,1609.9158324999999,1.2186045,2.30297,965.311264,0.0
200.5225,201.133132,-0.0022595,8.45e-05,6.231772,0.0,3,359.7324865,10000.0,504.8002135,1.0,-0.5841050000000001,1.215895,0.00017700000000000002,19.809903,1610.576233,1.215895,2.30297,965.311264,0.0
200.55700000000002,201.166465,-0.00164,6.7e-05,6.231772,0.0,3,359.7325105,10000.0,504.86415999999997,1.0,-0.5868705000000001,1.2131295,0.00019999999999999998,19.807402,1611.236572,1.2131295,2.30297,965.311264,0.0
200.58999999999997,201.199799,-0.0013585,4.35e-05,6.148331,0.0,3,359.733404,10000.0,504.9272955,1.0,-0.5896815,1.2103185,0.000254,19.80493,1611.8967284999999,1.2103185,2.30297,965.311264,0.0
200.6225,201.233132,-0.0014164999999999998,1e-05,6.148331,0.0,3,359.735004,10000.0,504.99117650000005,1.0,-0.5925245,1.2074755,0.0003155,19.802428,1612.556885,1.2074755,2.30297,965.311264,0.0
200.65699999999998,201.266465,-0.001691,-2.8000000000000003e-05,6.148331,0.0,3,359.737231,10000.0,505.05665550000003,1.0,-0.595387,1.2046130000000002,0.0003585,19.7998625,1613.216858,1.2046130000000002,2.30297,965.311264,0.0
200.69,201.299799,-0.0019320000000000001,-4.9999999999999996e-05,6.148331,0.0,3,359.739961,10000.0,505.12159099999997,1.0,-0.598212,1.201788,0.00035150000000000003,19.7973185,1613.866577,1.201788,2.30297,965.311264,0.0
200.723,201.333132,-0.0019725,-5.55e-05,6.148331,0.0,3,359.743166,10000.0,505.1872985,1.0,-0.601082,1.198918,0.0003285,19.794743500000003,1614.526367,1.198918,2.30297,965.311264,0.0
200.7565,201.366465,-0.0017794999999999998,-5.1500000000000005e-05,6.148331,0.0,3,359.7466955,10000.0,505.25370399999997,1.0,-0.6039924999999999,1.1960075,0.000282,19.79214,1615.196472,1.1960075,2.30297,965.311264,0.0
200.79000000000002,201.399799,-0.001413,-4.65e-05,6.148331,0.0,3,359.7502735,10000.0,505.3190075,1.0,-0.60685,1.19315,0.0002385,19.789581,1615.856201,1.19315,2.30297,965.311264,0.0
200.8235,201.433132,-0.0009874999999999999,-4.5e-05,6.148331,0.0,3,359.75380199999995,10000.0,505.384303,1.0,-0.6096969999999999,1.190303,0.00021950000000000002,19.787022999999998,1616.515747,1.190303,2.30297,965.311264,0.0
200.8565,201.466465,-0.0006265,-4.5e-05,6.148331,0.0,3,359.7571275,10000.0,505.44861649999996,1.0,-0.612485,1.1875149999999999,0.00021349999999999999,19.784503,1617.165039,1.1875149999999999,2.30297,965.311264,0.0
200.89,201.499798,-0.000377,-4.45e-05,6.148331,0.0,3,359.7603595,10000.0,505.514896,1.0,-0.615343,1.184657,0.000219,19.781906,1617.834778,1.184657,2.30297,965.311264,0.0
200.9225,201.533132,-0.00028,-3.9999999999999996e-05,6.148331,0.0,3,359.7633455,10000.0,505.5801205,1.0,-0.618136,1.181864,0.0002255,19.779351,1618.49408,1.181864,2.30297,965.311264,0.0
